ts,time_minutes
33.84528291535513,192.0
33.84528291535513,192.33333333333334
34.016725985969096,192.66666666666666
34.35961212719704,193.0
34.531055197811014,193.33333333333334
34.531055197811014,193.66666666666666
34.70249826842499,194.0
34.87394133903896,194.33333333333334
34.87394133903896,194.66666666666666
35.2168274802669,195.0
35.04538440965293,195.33333333333334
35.55971362149484,195.66666666666666
35.90259976272279,196.0
36.24548590395074,196.33333333333334
36.416928974564705,196.66666666666666
36.75981511579265,197.0
36.93125818640662,197.33333333333334
36.93125818640662,197.66666666666666
37.10270125702059,198.0
37.445587398248534,198.33333333333334
37.78847353947648,198.66666666666666
38.302802751318396,199.0
38.817131963160314,199.33333333333334
39.5029042456162,199.66666666666666
39.84579038684414,200.0
40.36011959868606,200.33333333333334
40.703005739914005,200.66666666666666
41.38877802236989,201.0
41.731664163597834,201.33333333333334
42.07455030482578,201.66666666666666
42.24599337543975,202.0
42.760322587281664,202.33333333333334
43.103208728509614,202.66666666666666
43.27465179912358,203.0
43.44609486973756,203.33333333333334
43.960424081579475,203.66666666666666
43.7889810109655,204.0
44.30331022280742,204.33333333333334
44.30331022280742,204.66666666666666
43.7889810109655,205.0
43.27465179912358,205.33333333333334
42.41743644605372,205.66666666666666
41.731664163597834,206.0
41.04589188114195,206.33333333333334
40.36011959868606,206.66666666666666
39.674347316230175,207.0
39.674347316230175,207.33333333333334
39.16001810438826,207.66666666666666
38.47424582193237,208.0
37.78847353947648,208.33333333333334
37.445587398248534,208.66666666666666
37.274144327634566,209.0
36.75981511579265,209.33333333333334
36.58837204517868,209.66666666666666
35.90259976272279,210.0
35.55971362149484,210.33333333333334
35.388270550880875,210.66666666666666
35.04538440965293,211.0
34.87394133903896,211.33333333333334
34.87394133903896,211.66666666666666
34.531055197811014,212.0
34.35961212719704,212.33333333333334
34.016725985969096,212.66666666666666
33.84528291535513,213.0
33.67383984474115,213.33333333333334
33.502396774127185,213.66666666666666
33.33095370351321,214.0
33.15951063289924,214.33333333333334
33.15951063289924,214.66666666666666
32.8166244916713,215.0
32.64518142105732,215.33333333333334
32.64518142105732,215.66666666666666
32.64518142105732,216.0
32.47373835044335,216.33333333333334
32.130852209215405,216.66666666666666
32.130852209215405,217.0
31.959409138601437,217.33333333333334
32.130852209215405,217.66666666666666
31.959409138601437,218.0
31.61652299737349,218.33333333333334
31.44507992675952,218.66666666666666
31.61652299737349,219.0
31.61652299737349,219.33333333333334
